Contact_Type_Id,Contact_Notes,Date_of_Birth,Primary_Business_Unit_Id,Contact_Person,Company_UEN_Registration_No,Website_URL,First_Name,Company_City,NRIC_Number,Referrer_Email_Address,Secondary_Business_Unit_Id,Company_Id,UTM_Source,Do_Not_Call,Company_Address_Line_2,Managed_Contact,Postal_Code,Company_Website,Referrer_Address,Next_Activity_Date,Company_Linkedin_URL,Company_Owner,School_Attended,Cilos_Substage_Id,Company_Postal_Code,Company_Facebook,Secondary_Business_Acc_Mgr,Lead_Status,Career_Level,Salutation,Major,Facebook_Id,Current_Income_Yearly,Passport_Number,Company_Size_Category_Code,UTM_Campaign,Job_Classification,WhatsApp_Phone_Number,Primary_Business_Acc_Mgr,Marketing_Campaign_Id,Race_Id,Address_Line_1,Industry_Group,FIN_Number,Lifecycle_Stage,Agentic_Type_Id,Current_Designation,Sales_Region,Industry_Sector,Company_Phone,Annual_Revenue,EduCLaaS_Account_Manager_Name,Mobile_Phone_Number,Parent_Guardian_Contact_No,Company_SSIC,No_of_Work_Experience_Year,Last_Name,UTM_Medium,State_Region
d89d07b7-c6a8-45c3-a46a-881ddea9c480,"Generated note 71. Generated note 71. Generated note 71. Generated note 71. Generated note 71. Generated note 71. Generated note 71. Generated note 71. Generated note 71. Generated note 71. ",1991-08-19,6c11bab7-eded-4077-95a8-862a5e95781c,"Manager 71",UEN71,https://company71.com,User71,"Kuala Lumpur",NRIC71,Value_Referrer_Email_Address_71,a6ddb071-e614-4970-8b72-347d402ab336,9b44f558-d1d3-4658-820d-15dd0ff01b02,Direct,1,"Company Block 71",1,50000,https://company71.com,"Ref Address 71",2026-03-04,https://linkedin.com/company/71,"Owner 71","Test University 71",bfa2bbe1-2711-4b47-86f2-654b758bec59,50000,https://facebook.com/company71,Value_Secondary_Business_Acc_Mgr_71,Converted,Value_Career_Level_71,Ms,Engineering,24e1e500-6632-4915-afa1-80994f8780ed,36038,PASS71,Large,"Campaign 2",Marketing,0161104770,Value_Primary_Business_Acc_Mgr_71,2db0aff9-dda8-4ec7-b05b-700de41f5ac9,1a652685-a7ee-4a99-b529-a8c8ddb5ad08,"Street 71",NGO,FIN71,Alumni,79bea8de-1d84-474d-9e88-57aea08703d8,Lead,Value_Sales_Region_71,Value_Industry_Sector_71,035092242,81034,"Account Manager 71",0111719841,0169718094,SSIC71,7,Test71,Referral,KL
55c6d474-b8a3-4f32-85f3-3e45a02cf8e1,"Generated note 72. Generated note 72. Generated note 72. Generated note 72. Generated note 72. Generated note 72. Generated note 72. Generated note 72. Generated note 72. Generated note 72. ",1986-02-22,fe815770-e1cb-46f8-9ace-0623b6ef7f19,"Manager 72",UEN72,https://company72.com,User72,"Kuala Lumpur",NRIC72,Value_Referrer_Email_Address_72,4f8174b8-fbe0-44a3-87cc-b1eade54f9aa,0d2630bd-779c-4982-b857-5d69e530250b,Google,0,"Company Block 72",0,50000,https://company72.com,"Ref Address 72",2026-03-04,https://linkedin.com/company/72,"Owner 72","Test University 72",8a0c45f8-156e-4317-919f-5f9191472531,50000,https://facebook.com/company72,Value_Secondary_Business_Acc_Mgr_72,New,Value_Career_Level_72,Mrs,"Computer Science",e362bd4f-32b6-4007-9965-68ecdbca4e29,143981,PASS72,Small,"Campaign 3",IT,0152786718,Value_Primary_Business_Acc_Mgr_72,93ab29b1-df37-4bfb-b839-6713edd0a4e1,4e4d7a24-8e8a-4282-b25e-8ae6e1cfc6ab,"Street 72",Private,FIN72,Prospect,7aeab657-a110-46e2-bfae-4489c6bee2f4,Junior,Value_Sales_Region_72,Value_Industry_Sector_72,039861289,251186,"Account Manager 72",0114113768,0128207834,SSIC72,8,Test72,CPC,KL
19351370-7345-4808-8bd5-97f1e352fce3,"Generated note 73. Generated note 73. Generated note 73. Generated note 73. Generated note 73. Generated note 73. Generated note 73. Generated note 73. Generated note 73. Generated note 73. ",1981-03-03,cbe97df8-25c8-402d-90c8-709fbfcf33fa,"Manager 73",UEN73,https://company73.com,User73,"Kuala Lumpur",NRIC73,Value_Referrer_Email_Address_73,5fe8aca1-e49c-451b-96ed-24f1d6e64260,cdb0de3e-9e54-417f-8a4a-34eee513e9a3,LinkedIn,1,"Company Block 73",1,50000,https://company73.com,"Ref Address 73",2026-03-04,https://linkedin.com/company/73,"Owner 73","Test University 73",1da878bc-ae61-4897-b3b5-3daf781a60a0,50000,https://facebook.com/company73,Value_Secondary_Business_Acc_Mgr_73,Working,Value_Career_Level_73,Dr,Business,d1ad32dc-d2a9-4d56-a29f-2b044bafa130,87321,PASS73,Medium,"Campaign 4",Finance,0157529501,Value_Primary_Business_Acc_Mgr_73,ba34b9af-0da9-4c12-9fcf-c67aa398a1cd,66844164-7c43-41f9-aabe-5adf86c10d70,"Street 73",Public,FIN73,Lead,98a51989-f01b-472b-86d2-d9b92968acfc,Mid,Value_Sales_Region_73,Value_Industry_Sector_73,035637702,451286,"Account Manager 73",0183472027,0118901301,SSIC73,12,Test73,Email,KL
c6a3f620-e9b2-4071-9bff-ec29ea6e3ca6,"Generated note 74. Generated note 74. Generated note 74. Generated note 74. Generated note 74. Generated note 74. Generated note 74. Generated note 74. Generated note 74. Generated note 74. ",1997-02-22,6d381353-47fa-4ecb-838e-ba1a5b94d742,"Manager 74",UEN74,https://company74.com,User74,"Kuala Lumpur",NRIC74,Value_Referrer_Email_Address_74,bfc0c68f-48e1-42e4-a159-c527b3eb3840,6e39d7af-f5ed-4ba9-9a0d-a55701bc6539,Facebook,0,"Company Block 74",0,50000,https://company74.com,"Ref Address 74",2026-03-04,https://linkedin.com/company/74,"Owner 74","Test University 74",3a77e906-23db-4a1e-a0f3-3a2f89abaa6a,50000,https://facebook.com/company74,Value_Secondary_Business_Acc_Mgr_74,Nurture,Value_Career_Level_74,Mdm,IT,82cc705c-943b-45cd-9b8f-8f5f59d13877,131892,PASS74,Large,"Campaign 5",Sales,0196696761,Value_Primary_Business_Acc_Mgr_74,b1d5d068-e851-45fb-b87c-e9d64ddbeb06,2fa055a8-ac86-4ecc-a219-9f52ffeae216,"Street 74",NGO,FIN74,Customer,c58b3068-5d33-488c-bc63-5195a715f1a3,Senior,Value_Sales_Region_74,Value_Industry_Sector_74,038595830,229786,"Account Manager 74",0136815803,0113025955,SSIC74,2,Test74,Organic,KL
d9d9ca7a-efb1-42e2-8b39-f03cc6d7080c,"Generated note 75. Generated note 75. Generated note 75. Generated note 75. Generated note 75. Generated note 75. Generated note 75. Generated note 75. Generated note 75. Generated note 75. ",1985-01-24,d74c3862-aadc-42db-ab6b-b01d9eea0052,"Manager 75",UEN75,https://company75.com,User75,"Kuala Lumpur",NRIC75,Value_Referrer_Email_Address_75,cffbb6c6-3a3e-4499-907e-da053c55cd8d,150135f0-0d63-49d7-b0ab-964860a1ece3,Direct,1,"Company Block 75",1,50000,https://company75.com,"Ref Address 75",2026-03-04,https://linkedin.com/company/75,"Owner 75","Test University 75",4dec3853-257e-4482-a310-f4cf7a5cfd94,50000,https://facebook.com/company75,Value_Secondary_Business_Acc_Mgr_75,Converted,Value_Career_Level_75,Mr,Engineering,f08a1c34-7c71-4082-b5c6-84722e584788,133889,PASS75,Small,"Campaign 1",Marketing,0156466482,Value_Primary_Business_Acc_Mgr_75,3415967a-18f3-4de3-9245-44d058f32475,a0cb6d5c-48ce-4382-8016-fdcb3cd221cf,"Street 75",Private,FIN75,Alumni,3067b7a2-e584-44c1-91bf-3bf2f428984c,Lead,Value_Sales_Region_75,Value_Industry_Sector_75,036353674,325839,"Account Manager 75",0163173208,0152792743,SSIC75,2,Test75,Referral,KL
bc762fa8-56ce-4724-bb50-96442a31d4fd,"Generated note 76. Generated note 76. Generated note 76. Generated note 76. Generated note 76. Generated note 76. Generated note 76. Generated note 76. Generated note 76. Generated note 76. ",1993-06-13,6c138719-0ffd-42a1-ab55-506fe1c56c0f,"Manager 76",UEN76,https://company76.com,User76,"Kuala Lumpur",NRIC76,Value_Referrer_Email_Address_76,1d1b21c5-1a9f-4ced-91dc-d094bc2adf63,5b66d492-7f0f-49aa-967c-13bbe2d12a55,Google,0,"Company Block 76",0,50000,https://company76.com,"Ref Address 76",2026-03-04,https://linkedin.com/company/76,"Owner 76","Test University 76",113e6098-c102-42f1-84cc-1736a7991697,50000,https://facebook.com/company76,Value_Secondary_Business_Acc_Mgr_76,New,Value_Career_Level_76,Ms,"Computer Science",b806ecc2-eec2-485d-8ae4-82b9c97493f8,67923,PASS76,Medium,"Campaign 2",IT,0123162784,Value_Primary_Business_Acc_Mgr_76,ed238338-0656-460b-9004-1623db7a44c4,be495875-23ba-48bc-885d-9074e9f92c4a,"Street 76",Public,FIN76,Prospect,b1bdce58-5fb6-4e04-b705-faf52662ce59,Junior,Value_Sales_Region_76,Value_Industry_Sector_76,038022169,79210,"Account Manager 76",0120142189,0176195935,SSIC76,13,Test76,CPC,KL
0008837c-0421-41c2-b6d1-dc45b66e2bab,"Generated note 77. Generated note 77. Generated note 77. Generated note 77. Generated note 77. Generated note 77. Generated note 77. Generated note 77. Generated note 77. Generated note 77. ",1991-12-01,ba106387-fe44-49ac-8da5-137b1e2ef99d,"Manager 77",UEN77,https://company77.com,User77,"Kuala Lumpur",NRIC77,Value_Referrer_Email_Address_77,d8f784a1-76ad-4247-b860-21cfe1260680,1da38931-c2a4-430a-88e1-8124a4b33074,LinkedIn,1,"Company Block 77",1,50000,https://company77.com,"Ref Address 77",2026-03-04,https://linkedin.com/company/77,"Owner 77","Test University 77",18d39ecc-01fd-43fb-b67d-208c429bef1b,50000,https://facebook.com/company77,Value_Secondary_Business_Acc_Mgr_77,Working,Value_Career_Level_77,Mrs,Business,9a9cb6fc-97af-4da1-87c4-40ba79d39659,70016,PASS77,Large,"Campaign 3",Finance,0139553910,Value_Primary_Business_Acc_Mgr_77,1deda6e3-aa9f-4884-a9ca-698c6f1475a2,e3ba6b08-330d-4f19-a313-04e85f3b863b,"Street 77",NGO,FIN77,Lead,11f27a0e-ff12-4b3f-89b6-2fcca2ed04b0,Mid,Value_Sales_Region_77,Value_Industry_Sector_77,035194494,67903,"Account Manager 77",0170226386,0172672874,SSIC77,10,Test77,Email,KL
bdb75cf7-f4bf-43b8-80ea-e583de173c5d,"Generated note 78. Generated note 78. Generated note 78. Generated note 78. Generated note 78. Generated note 78. Generated note 78. Generated note 78. Generated note 78. Generated note 78. ",1998-04-25,0427dda1-9532-4323-9983-6a287df120bf,"Manager 78",UEN78,https://company78.com,User78,"Kuala Lumpur",NRIC78,Value_Referrer_Email_Address_78,5a9be417-b7be-41d2-a1a7-0bbb772f6f0c,897cbcff-5d2c-4619-b5be-a9d007ffbff2,Facebook,0,"Company Block 78",0,50000,https://company78.com,"Ref Address 78",2026-03-04,https://linkedin.com/company/78,"Owner 78","Test University 78",bb15a93b-f87c-42ca-af2e-8e09c9fcbb57,50000,https://facebook.com/company78,Value_Secondary_Business_Acc_Mgr_78,Nurture,Value_Career_Level_78,Dr,IT,9c43373b-4a86-4127-8410-49b0cb49599b,76471,PASS78,Small,"Campaign 4",Sales,0132278229,Value_Primary_Business_Acc_Mgr_78,48c595fd-2a68-4746-871e-dda25bd365b6,ae0e27c0-0e23-4146-9480-527761044315,"Street 78",Private,FIN78,Customer,e5426114-bde5-4cf0-b574-2799cdf5d4ec,Senior,Value_Sales_Region_78,Value_Industry_Sector_78,034006119,233487,"Account Manager 78",0123906867,0192428987,SSIC78,8,Test78,Organic,KL
6d9b211b-32a3-481f-99d9-77ce636cd115,"Generated note 79. Generated note 79. Generated note 79. Generated note 79. Generated note 79. Generated note 79. Generated note 79. Generated note 79. Generated note 79. Generated note 79. ",1989-12-03,49bdd39e-12ab-4b30-9029-a740a2f885d1,"Manager 79",UEN79,https://company79.com,User79,"Kuala Lumpur",NRIC79,Value_Referrer_Email_Address_79,ae08d844-38c1-4a0a-a211-f3ae42f9387e,5332852c-e417-4368-b7fb-bab8f1a16d9a,Direct,1,"Company Block 79",1,50000,https://company79.com,"Ref Address 79",2026-03-04,https://linkedin.com/company/79,"Owner 79","Test University 79",d0aaba60-f212-421a-9ff3-2c948ce94735,50000,https://facebook.com/company79,Value_Secondary_Business_Acc_Mgr_79,Converted,Value_Career_Level_79,Mdm,Engineering,ff8d8a11-307e-4e76-a607-b73e78a94e2e,132848,PASS79,Medium,"Campaign 5",Marketing,0118601162,Value_Primary_Business_Acc_Mgr_79,3bd20aa9-4b40-42db-9b2f-66f7b24bf8ab,29da8821-d202-4934-bd02-dc444564520f,"Street 79",Public,FIN79,Alumni,588feff8-3586-4e43-a203-c57aa61f1192,Lead,Value_Sales_Region_79,Value_Industry_Sector_79,037647162,56447,"Account Manager 79",0160967745,0199323739,SSIC79,0,Test79,Referral,KL
f9477b47-0f4f-4cbd-8d17-fc77e1c37227,"Generated note 80. Generated note 80. Generated note 80. Generated note 80. Generated note 80. Generated note 80. Generated note 80. Generated note 80. Generated note 80. Generated note 80. ",1998-02-07,e7103fe8-a9e2-4231-997d-2d0a46802078,"Manager 80",UEN80,https://company80.com,User80,"Kuala Lumpur",NRIC80,Value_Referrer_Email_Address_80,68bb2d34-6c2d-4121-8d37-75549a3823c4,86f5c8b6-bbd4-4d0c-852c-85a9619dc67e,Google,0,"Company Block 80",0,50000,https://company80.com,"Ref Address 80",2026-03-04,https://linkedin.com/company/80,"Owner 80","Test University 80",499cb368-5ba2-4d70-8fd0-0ef007cc8d6b,50000,https://facebook.com/company80,Value_Secondary_Business_Acc_Mgr_80,New,Value_Career_Level_80,Mr,"Computer Science",94a68d05-6d08-4014-9b2b-eee1b5a38481,88467,PASS80,Large,"Campaign 1",IT,0153038128,Value_Primary_Business_Acc_Mgr_80,e49bbc2c-6420-43dd-99ec-98a3e9bd4959,1f9d1075-4731-4cc2-99f9-eb142e44cc80,"Street 80",NGO,FIN80,Prospect,3b31621b-d486-43e4-aa3f-21559500ede8,Junior,Value_Sales_Region_80,Value_Industry_Sector_80,031064722,152161,"Account Manager 80",0113187937,0170562059,SSIC80,11,Test80,CPC,KL
67605e57-578c-4b3f-9824-3b4784d6438e,"Generated note 81. Generated note 81. Generated note 81. Generated note 81. Generated note 81. Generated note 81. Generated note 81. Generated note 81. Generated note 81. Generated note 81. ",1996-05-23,c10fbc28-b442-40d4-803d-6558dc87e29b,"Manager 81",UEN81,https://company81.com,User81,"Kuala Lumpur",NRIC81,Value_Referrer_Email_Address_81,d73655b6-2a41-4093-8852-9659a86b7e87,fc39a43c-b804-4ffc-bb9a-cc43037c1859,LinkedIn,1,"Company Block 81",1,50000,https://company81.com,"Ref Address 81",2026-03-04,https://linkedin.com/company/81,"Owner 81","Test University 81",7e4f9f06-37da-43ee-8f49-aa2e1de1729b,50000,https://facebook.com/company81,Value_Secondary_Business_Acc_Mgr_81,Working,Value_Career_Level_81,Ms,Business,f6a58db8-a9ad-4f89-b719-7129e90ba159,76718,PASS81,Small,"Campaign 2",Finance,0192965629,Value_Primary_Business_Acc_Mgr_81,b0be075a-c4d5-4652-9d9d-3403013e7a2f,3bd38d71-e5d5-48fc-b8db-4574f501106c,"Street 81",Private,FIN81,Lead,4aefb846-008f-4bfe-ab30-fd54d46f3ea8,Mid,Value_Sales_Region_81,Value_Industry_Sector_81,031234676,173187,"Account Manager 81",0117638215,0153935419,SSIC81,1,Test81,Email,KL
24ae2af6-457a-4a13-8197-121935de4782,"Generated note 82. Generated note 82. Generated note 82. Generated note 82. Generated note 82. Generated note 82. Generated note 82. Generated note 82. Generated note 82. Generated note 82. ",1991-10-05,2ade0f53-076c-4e74-a14c-32a928ea66eb,"Manager 82",UEN82,https://company82.com,User82,"Kuala Lumpur",NRIC82,Value_Referrer_Email_Address_82,98022414-050d-4ab2-a306-aa76ca9829c8,9ce54fea-cadd-4e03-9501-47c255124f5d,Facebook,0,"Company Block 82",0,50000,https://company82.com,"Ref Address 82",2026-03-04,https://linkedin.com/company/82,"Owner 82","Test University 82",4d643e82-62cc-4f85-9eac-02ca12bfa433,50000,https://facebook.com/company82,Value_Secondary_Business_Acc_Mgr_82,Nurture,Value_Career_Level_82,Mrs,IT,80b454da-14a3-4fff-81e8-97937a2d5c12,74611,PASS82,Medium,"Campaign 3",Sales,0188677297,Value_Primary_Business_Acc_Mgr_82,0ac4a92d-f0d5-4e38-87d0-7b9646305ed0,fa2253b9-ae84-4b70-86e2-e62e386b3550,"Street 82",Public,FIN82,Customer,a614e738-16fa-498b-9d0f-40da5707892c,Senior,Value_Sales_Region_82,Value_Industry_Sector_82,036803502,12445,"Account Manager 82",0170294066,0190022690,SSIC82,12,Test82,Organic,KL
4ac70f03-bf48-45b4-a3b3-01370a233116,"Generated note 83. Generated note 83. Generated note 83. Generated note 83. Generated note 83. Generated note 83. Generated note 83. Generated note 83. Generated note 83. Generated note 83. ",2000-03-02,2487ba4e-7763-4c78-9c79-20e7e1b10e74,"Manager 83",UEN83,https://company83.com,User83,"Kuala Lumpur",NRIC83,Value_Referrer_Email_Address_83,27a04e0e-c717-4541-af88-596837b8545a,e6ceb438-1c7e-4d63-aef5-864c07cfd2df,Direct,1,"Company Block 83",1,50000,https://company83.com,"Ref Address 83",2026-03-04,https://linkedin.com/company/83,"Owner 83","Test University 83",39b78b69-d3e3-4103-8d0d-484caf4c2f00,50000,https://facebook.com/company83,Value_Secondary_Business_Acc_Mgr_83,Converted,Value_Career_Level_83,Dr,Engineering,29a02ed6-87c7-49c4-b32a-a3914e20a8a4,129724,PASS83,Large,"Campaign 4",Marketing,0183577869,Value_Primary_Business_Acc_Mgr_83,ee00f8f6-07ab-4fd6-b467-327155c430cf,3a46eee7-2f65-45d1-9575-e01282fc11eb,"Street 83",NGO,FIN83,Alumni,dc7e4f55-fcd6-4cbf-a31e-ded2f57388d3,Lead,Value_Sales_Region_83,Value_Industry_Sector_83,032330796,51501,"Account Manager 83",0185858975,0181875333,SSIC83,15,Test83,Referral,KL
8157fe17-933c-494b-ae2c-258be3aace09,"Generated note 84. Generated note 84. Generated note 84. Generated note 84. Generated note 84. Generated note 84. Generated note 84. Generated note 84. Generated note 84. Generated note 84. ",1999-09-09,e8faabca-2e6c-4d3c-9294-d185cd10629d,"Manager 84",UEN84,https://company84.com,User84,"Kuala Lumpur",NRIC84,Value_Referrer_Email_Address_84,17ef6799-3b7c-4210-9c24-74289d0748b5,277312c8-c67a-4dc3-8bb4-150a0df2c9f3,Google,0,"Company Block 84",0,50000,https://company84.com,"Ref Address 84",2026-03-04,https://linkedin.com/company/84,"Owner 84","Test University 84",728e14fc-d8a3-481c-a855-8cdac1ccaa66,50000,https://facebook.com/company84,Value_Secondary_Business_Acc_Mgr_84,New,Value_Career_Level_84,Mdm,"Computer Science",0b94b4e0-fd46-4c02-a0f7-832f3c8ca551,42337,PASS84,Small,"Campaign 5",IT,0119488889,Value_Primary_Business_Acc_Mgr_84,2bb9902a-e7eb-4fc6-a1f6-aea5bd20b458,8892556c-0b94-49ce-9d2a-e6b26e677d80,"Street 84",Private,FIN84,Prospect,32125681-2d77-4a53-9db4-ba32ba829156,Junior,Value_Sales_Region_84,Value_Industry_Sector_84,034014025,303829,"Account Manager 84",0139143726,0172777865,SSIC84,3,Test84,CPC,KL
07403810-cb89-4108-b936-433cb56f2ccd,"Generated note 85. Generated note 85. Generated note 85. Generated note 85. Generated note 85. Generated note 85. Generated note 85. Generated note 85. Generated note 85. Generated note 85. ",1988-09-16,af584647-8ef1-4944-96e3-dfe3219049f1,"Manager 85",UEN85,https://company85.com,User85,"Kuala Lumpur",NRIC85,Value_Referrer_Email_Address_85,ba2170fe-2a54-4935-addd-9697949aa4ab,886dbb60-24ff-4f6b-ad93-a1426689bab8,LinkedIn,1,"Company Block 85",1,50000,https://company85.com,"Ref Address 85",2026-03-04,https://linkedin.com/company/85,"Owner 85","Test University 85",401e1541-5993-4416-977d-a4a27b6e9447,50000,https://facebook.com/company85,Value_Secondary_Business_Acc_Mgr_85,Working,Value_Career_Level_85,Mr,Business,683ed9a0-6c38-426b-86c9-4974f71d560e,99606,PASS85,Medium,"Campaign 1",Finance,0177361909,Value_Primary_Business_Acc_Mgr_85,c8a92c34-fc7b-4831-8950-4ca8846975df,709470ee-9c28-48ca-b541-4de4ca5f6d24,"Street 85",Public,FIN85,Lead,bfac9cfa-9ff8-476a-ab54-493f5e6d6518,Mid,Value_Sales_Region_85,Value_Industry_Sector_85,038455383,499623,"Account Manager 85",0127020481,0173780465,SSIC85,7,Test85,Email,KL
910e5140-fd89-48f4-b296-6cd830e27aea,"Generated note 86. Generated note 86. Generated note 86. Generated note 86. Generated note 86. Generated note 86. Generated note 86. Generated note 86. Generated note 86. Generated note 86. ",2000-04-09,1d9f8ae2-e311-4e68-80c5-c3adc7d57bc3,"Manager 86",UEN86,https://company86.com,User86,"Kuala Lumpur",NRIC86,Value_Referrer_Email_Address_86,74ee6a4d-c76e-4973-9b13-92e5d196832b,f164bc83-2dc8-47e9-b128-b891d4caeaf7,Facebook,0,"Company Block 86",0,50000,https://company86.com,"Ref Address 86",2026-03-04,https://linkedin.com/company/86,"Owner 86","Test University 86",7017a683-9c8d-44d3-a762-ce47d3848c6e,50000,https://facebook.com/company86,Value_Secondary_Business_Acc_Mgr_86,Nurture,Value_Career_Level_86,Ms,IT,0701c3c4-c1ba-4410-bf1e-003dd85177a3,148999,PASS86,Large,"Campaign 2",Sales,0188591708,Value_Primary_Business_Acc_Mgr_86,fb57a279-8c49-40c7-8cf5-f702b615ee86,a6f735c1-45a8-4c17-be71-39b7909aa837,"Street 86",NGO,FIN86,Customer,8faab957-7fc1-4864-bda1-18d08907be06,Senior,Value_Sales_Region_86,Value_Industry_Sector_86,033684064,251739,"Account Manager 86",0147245052,0178486028,SSIC86,8,Test86,Organic,KL
7b0fce02-afcb-4c63-bd08-ee0abe7ad54e,"Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. Generated note 87. ",1982-07-18,383cd9a4-8f96-42f2-ba10-ed185c0a2fc2,"Manager 87",UEN87,https://company87.com,User87,"Kuala Lumpur",NRIC87,Value_Referrer_Email_Address_87,f916ab70-2732-4185-b907-233c2fbffc19,40540744-a97a-4f74-8c7e-ae94f78b666a,Direct,1,"Company Block 87",1,50000,https://company87.com,"Ref Address 87",2026-03-04,https://linkedin.com/company/87,"Owner 87","Test University 87",c37df779-c6f8-469d-977c-8f970c7c31ce,50000,https://facebook.com/company87,Value_Secondary_Business_Acc_Mgr_87,Converted,Value_Career_Level_87,Mrs,Engineering,485679c4-8e7a-40c0-8213-7b18fee78a31,142451,PASS87,Small,"Campaign 3",Marketing,0152971797,Value_Primary_Business_Acc_Mgr_87,a1334dd7-edf5-41d0-bb2e-09332fa0b098,e7c6ad2f-09db-41f2-b36a-57047d698c81,"Street 87",Private,FIN87,Alumni,1e122bef-b1e9-49f8-9ce2-32543d9023e2,Lead,Value_Sales_Region_87,Value_Industry_Sector_87,031759884,273073,"Account Manager 87",0156447002,0174718474,SSIC87,7,Test87,Referral,KL
10bac2c4-d4bb-4eec-89b7-6a73d9121172,"Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. Generated note 88. ",1997-11-07,d143a407-b181-4e22-9114-617f71fb31a0,"Manager 88",UEN88,https://company88.com,User88,"Kuala Lumpur",NRIC88,Value_Referrer_Email_Address_88,754b6974-c244-4743-92a6-56ae68417503,dc48b448-5c93-429f-ab05-b22a18eef16a,Google,0,"Company Block 88",0,50000,https://company88.com,"Ref Address 88",2026-03-04,https://linkedin.com/company/88,"Owner 88","Test University 88",1821b0c3-1caf-436b-a3ba-f87548fb7065,50000,https://facebook.com/company88,Value_Secondary_Business_Acc_Mgr_88,New,Value_Career_Level_88,Dr,"Computer Science",b9f782eb-be0f-4c3f-baf2-b2cef57be68f,55428,PASS88,Medium,"Campaign 4",IT,0146681064,Value_Primary_Business_Acc_Mgr_88,e0aee205-d085-4a70-8265-3ff694264936,eff7b861-d6fb-4e2e-9351-a814b824b503,"Street 88",Public,FIN88,Prospect,c406c0cc-6309-46d9-a44b-385ad7b47a4d,Junior,Value_Sales_Region_88,Value_Industry_Sector_88,039420851,234554,"Account Manager 88",0178833822,0140233129,SSIC88,7,Test88,CPC,KL
8a144c49-79e6-4fe0-9ce1-eafd76882d83,"Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. Generated note 89. ",1992-08-17,35971512-4ec3-4389-b144-88d85e658448,"Manager 89",UEN89,https://company89.com,User89,"Kuala Lumpur",NRIC89,Value_Referrer_Email_Address_89,804b5fbd-6e5f-4bda-9d60-b4df607f5241,a4d15ad2-a757-4471-a5d5-05b4d42a70c1,LinkedIn,1,"Company Block 89",1,50000,https://company89.com,"Ref Address 89",2026-03-04,https://linkedin.com/company/89,"Owner 89","Test University 89",8e7476b7-fe2f-4445-879b-67da0345ec4f,50000,https://facebook.com/company89,Value_Secondary_Business_Acc_Mgr_89,Working,Value_Career_Level_89,Mdm,Business,ce025475-c6fb-4634-97f6-61c170c92173,72704,PASS89,Large,"Campaign 5",Finance,0129160269,Value_Primary_Business_Acc_Mgr_89,3bfd37c9-3df1-4663-a9a5-62670926d940,a18dc223-75ea-4b93-93ae-ce742d5312e9,"Street 89",NGO,FIN89,Lead,126dce31-6ebf-465d-99b6-9d7ff4e5e4bb,Mid,Value_Sales_Region_89,Value_Industry_Sector_89,039359695,329768,"Account Manager 89",0130309964,0183046228,SSIC89,14,Test89,Email,KL
f4543274-e2ab-4c04-88c7-eb884289c3e5,"Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. Generated note 90. ",2000-07-16,8cb08229-501d-4b0d-8857-83bc43dd39b9,"Manager 90",UEN90,https://company90.com,User90,"Kuala Lumpur",NRIC90,Value_Referrer_Email_Address_90,d9c81943-5b59-49bf-bead-91546c4e48f7,c04acde3-d8c7-484e-a7cd-c87c2eadebb3,Facebook,0,"Company Block 90",0,50000,https://company90.com,"Ref Address 90",2026-03-04,https://linkedin.com/company/90,"Owner 90","Test University 90",cd133fa9-b456-45d7-86c7-44285fafacf5,50000,https://facebook.com/company90,Value_Secondary_Business_Acc_Mgr_90,Nurture,Value_Career_Level_90,Mr,IT,596b29df-9640-4abf-a837-2a31f0a84109,111296,PASS90,Small,"Campaign 1",Sales,0199631471,Value_Primary_Business_Acc_Mgr_90,08c0a6c3-1f8b-48a1-8d0c-0093505a5376,99288641-1158-44e9-88e4-23216287ceb4,"Street 90",Private,FIN90,Customer,71f7ca96-97b1-44bc-a345-1d897bfdbefd,Senior,Value_Sales_Region_90,Value_Industry_Sector_90,039431540,480264,"Account Manager 90",0188841627,0177055477,SSIC90,1,Test90,Organic,KL
